tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
403403460,Junk (J),False,False,False,False,False,,
403405969,Planet (P),False,True,False,True,False,102.0,102.0
403432373,Junk (J),False,False,False,False,False,,
403436812,Junk (J),False,False,False,False,False,,
403493329,Junk (J),False,False,False,False,False,,
403507814,Planet (P),False,True,False,True,False,102.0,102.0
403532418,EB,False,False,False,False,False,,
403625625,EB,False,False,False,False,False,,
403625657,Junk (J),False,False,False,False,False,,
403693870,Planet (P),False,False,False,False,False,,
403753148,Junk (J),False,False,False,False,False,,
403765053,EB,False,True,False,True,False,102.0,102.0
403787892,EB,False,False,False,False,False,,
403911354,Planet (P),False,True,False,True,False,101.0,101.0
403915066,Junk (J),False,False,False,False,False,,
403943736,Junk (J),False,False,False,False,False,,
403997719,Junk (J),True,True,True,True,True,102.0,102.0
404057144,Junk (J),True,True,True,True,True,94.0,94.0
404089623,EB,False,True,False,True,False,101.0,101.0
404089811,EB,False,True,False,True,False,102.0,102.0
404089822,EB,False,True,False,True,False,102.0,102.0
404123632,EB,True,True,True,True,True,94.0,94.0
404124416,Junk (J),True,True,True,True,True,94.0,94.0
404126692,Junk (J),True,True,False,False,True,94.0,
404161337,Junk (J),True,True,True,True,True,94.0,94.0
404224560,Junk (J),True,True,True,True,True,94.0,94.0
404227343,Planet (P),False,True,False,True,False,100.0,100.0
404239463,Junk (J),True,True,False,True,True,103.0,103.0
404243877,Planet (P),False,False,False,False,False,,
404265608,Junk (J),True,True,True,True,True,103.0,103.0
404289153,Junk (J),True,True,True,True,False,103.0,103.0
404292984,Junk (J),True,True,False,False,False,103.0,
404340025,Planet (P),False,True,False,True,False,100.0,100.0
404355884,Junk (J),False,False,False,False,False,,
404421005,Planet (P),False,False,False,False,False,,
404456775,Planet (P),False,False,False,False,False,,
404467699,Planet (P),False,False,False,False,False,,
404483167,Junk (J),False,False,False,False,False,,
404488903,Planet (P),False,False,False,False,False,,
404505029,Planet (P),False,False,False,False,False,,
404506270,Planet (P),False,False,False,False,False,,
404516402,Planet (P),False,False,False,False,False,,
404518509,Planet (P),False,True,False,True,False,97.0,97.0
404707758,EB,True,True,True,True,True,94.0,94.0
404713783,Planet (P),False,False,False,False,False,,
404715325,Planet (P),False,False,False,False,False,,
404732598,EB,False,False,False,False,False,,
404768904,Junk (J),True,True,True,True,True,98.0,98.0
404771598,EB,False,False,False,False,False,,
404774891,EB,False,True,False,True,False,103.0,103.0
404774919,EB,False,True,False,True,False,103.0,103.0
404797784,EB,True,True,True,True,True,98.0,98.0
404799340,Junk (J),True,True,True,True,True,98.0,98.0
404842248,Junk (J),True,True,True,True,False,98.0,98.0
404850012,Junk (J),True,True,True,True,True,98.0,98.0
404850274,EB,True,True,True,True,True,98.0,98.0
404851552,Junk (J),True,True,True,True,True,98.0,98.0
404851658,Junk (J),True,True,True,True,True,98.0,98.0
404851966,Junk (J),True,True,True,True,False,98.0,98.0
404853708,Planet (P),True,True,True,True,True,98.0,98.0
404873085,Junk (J),True,True,True,True,True,94.0,94.0
404875128,Junk (J),True,True,False,False,False,94.0,
404898080,Planet (P),False,False,False,False,False,,
404931649,Junk (J),True,True,True,True,True,98.0,98.0
404934011,Junk (J),True,True,True,True,False,98.0,98.0
404975583,Junk (J),True,True,True,True,True,98.0,98.0
405075695,EB,True,True,True,True,True,94.0,94.0
405122173,Planet (P),False,False,False,False,False,,
405230669,Planet (P),False,False,False,False,False,,
405242681,EB,False,True,False,True,False,101.0,101.0
405269313,Planet (P),False,False,False,False,False,,
405425498,Planet (P),True,True,True,True,True,103.0,103.0
405428615,Junk (J),True,True,True,True,True,95.0,95.0
405428714,Planet (P),True,True,True,True,True,95.0,95.0
405454160,Planet (P),False,True,False,True,False,99.0,99.0
405459262,Junk (J),False,False,False,False,True,,
405460905,Junk (J),False,False,False,False,False,,
405479122,EB,True,True,False,False,True,94.0,
405485201,Planet (P),False,True,False,True,False,99.0,99.0
405488488,Planet (P),True,True,True,True,True,94.0,94.0
405503414,Junk (J),False,False,False,False,False,,
405525685,Junk (J),False,False,False,False,False,,
405526038,Junk (J),False,False,False,False,False,,
405526907,Junk (J),False,False,False,False,False,,
405532603,Planet (P),False,False,False,False,False,,
405542683,Planet (P),False,False,False,False,False,,
405559035,Planet (P),False,False,False,False,False,,
405571798,Planet (P),False,True,False,True,False,101.0,101.0
405582390,Junk (J),False,False,False,False,False,,
405620289,Planet (P),False,False,False,False,False,,
405687343,Junk (J),False,False,False,False,False,,
405700729,Planet (P),False,True,False,True,False,101.0,101.0
405717754,Planet (P),False,False,False,False,False,,
405717854,Junk (J),False,False,False,False,False,,
405736604,EB,False,False,False,False,False,,
405759365,Junk (J),False,False,False,False,False,,
405788729,Planet (P),False,False,False,False,False,,
405835950,Junk (J),False,False,False,False,False,,
405837291,Planet (P),False,False,False,False,False,,
405861888,EB,False,False,False,False,False,,
405897415,Planet (P),False,False,False,False,False,,
405904232,Planet (P),False,False,False,False,False,,
405930915,EB,False,False,False,False,False,,
405931203,EB,False,False,False,False,False,,
405932063,Planet (P),False,False,False,False,False,,
405935898,Junk (J),False,False,False,False,False,,
405952536,EB,False,False,False,False,False,,
405956578,Junk (J),False,False,False,False,True,,
406091286,Junk (J),True,True,True,True,True,94.0,94.0
406092887,Junk (J),True,True,True,True,True,94.0,94.0
406098924,EB,True,True,True,True,True,94.0,94.0
406106335,Planet (P),False,True,False,True,False,101.0,101.0
406117967,Junk (J),True,True,True,True,True,94.0,94.0
406140233,Planet (P),False,False,False,False,False,,
406190563,Planet (P),False,False,False,False,False,,
406236094,Planet (P),True,True,True,True,True,94.0,94.0
406241337,EB,True,True,True,True,True,94.0,94.0
406318573,Planet (P),True,True,True,True,True,103.0,103.0
406322391,Junk (J),True,True,True,True,True,103.0,103.0
406361982,Planet (P),False,False,False,False,False,,
406368175,Junk (J),False,False,False,False,False,,
406495245,Planet (P),False,False,False,False,False,,
406533529,Junk (J),False,False,False,False,False,,
406634633,Planet (P),False,False,False,False,False,,
406669566,EB,False,False,False,False,False,,
406672232,Planet (P),False,False,False,False,False,,
406684949,Planet (P),False,False,False,False,False,,
406726743,Planet (P),False,True,False,True,False,101.0,101.0
406732673,Junk (J),False,False,False,False,False,,
406758816,EB,False,False,False,False,False,,
406777175,Junk (J),False,True,False,True,False,101.0,101.0
406781465,Junk (J),False,False,False,False,False,,
406783172,Planet (P),False,False,False,False,False,,
406807194,EB,False,True,False,True,False,101.0,101.0
406856680,Junk (J),False,False,False,False,False,,
406861632,EB,False,True,False,True,False,102.0,102.0
406861922,Planet (P),False,True,False,True,False,102.0,102.0
406863699,EB,False,True,False,True,False,101.0,101.0
406872253,EB,False,True,False,True,False,101.0,101.0
406926040,Planet (P),False,False,False,False,False,,
406930371,Junk (J),False,False,False,False,False,,
406930782,Junk (J),False,False,False,False,False,,
406941612,Planet (P),False,True,False,True,False,101.0,101.0
406949643,EB,False,False,False,False,False,,
406976746,Planet (P),False,True,False,True,False,101.0,101.0
407013478,Junk (J),False,True,False,True,True,101.0,101.0
407035232,EB,False,False,False,False,False,,
407041492,Junk (J),False,True,False,True,True,102.0,102.0
407043005,Junk (J),False,True,False,True,True,101.0,101.0
407059875,Planet (P),False,False,False,False,False,,
407063129,Junk (J),False,True,False,True,True,101.0,101.0
407066449,EB,False,True,False,True,False,102.0,102.0
407077146,EB,False,False,False,False,False,,
407089973,Junk (J),False,True,False,True,False,102.0,102.0
407126408,Planet (P),False,True,False,True,False,102.0,102.0
407127579,Planet (P),False,True,False,True,False,101.0,101.0
407146536,Planet (P),False,True,False,True,False,102.0,102.0
407146538,Planet (P),False,True,False,True,False,102.0,102.0
407146714,EB,False,True,False,True,False,102.0,102.0
407146722,EB,False,True,False,True,False,102.0,102.0
407146723,EB,False,True,False,True,False,102.0,102.0
407147727,EB,False,True,False,True,False,101.0,101.0
407156755,Planet (P),False,False,False,False,False,,
407166076,Planet (P),False,True,False,True,False,102.0,102.0
407218394,Junk (J),False,True,False,True,False,102.0,102.0
407222000,EB,False,True,False,True,False,102.0,102.0
407243316,Planet (P),False,False,False,False,False,,
407313319,Planet (P),False,False,False,False,False,,
407394748,EB,False,False,False,False,False,,
407495930,Planet (P),False,False,False,False,False,,
407517154,Planet (P),False,False,False,False,False,,
407580995,EB,True,True,True,True,True,103.0,103.0
407581166,Junk (J),True,True,True,True,False,103.0,103.0
407585173,Junk (J),True,True,True,True,False,95.0,95.0
407589461,Junk (J),False,False,False,False,False,,
407591297,Planet (P),False,False,False,False,False,,
407615704,Junk (J),True,True,True,True,False,98.0,98.0
407615977,Junk (J),True,True,True,True,False,98.0,98.0
407621506,Junk (J),True,True,True,True,False,98.0,98.0
407621964,EB,True,True,True,True,True,98.0,98.0
407653728,Planet (P),False,False,False,False,False,,
407658979,Planet (P),False,False,False,False,False,,
407661994,EB,True,True,True,True,True,98.0,98.0
407694390,Planet (P),False,False,False,False,False,,
407772585,Planet (P),False,True,False,True,False,103.0,103.0
407824089,EB,True,True,True,True,True,102.0,102.0
407824105,EB,True,True,True,True,True,102.0,102.0
407827885,Planet (P),False,True,False,True,False,102.0,102.0
407837241,EB,False,True,False,True,False,102.0,102.0
407876993,EB,True,True,True,True,True,102.0,102.0
407878643,Junk (J),True,True,True,True,True,102.0,102.0
407905370,Planet (P),False,False,False,False,False,,
407908805,Junk (J),False,False,False,False,False,,
407922730,EB,True,True,True,True,True,103.0,103.0
407922734,Planet (P),True,True,False,True,True,103.0,103.0
407928406,Junk (J),False,False,False,False,False,,
407958640,Planet (P),False,False,False,False,False,,
407966340,Planet (P),False,False,False,False,False,,
407997410,Planet (P),False,False,False,False,False,,
408016570,Junk (J),False,True,False,True,False,97.0,97.0
408114363,Planet (P),False,True,False,True,False,98.0,98.0
408137826,Planet (P),False,True,False,True,False,98.0,98.0
408231638,Planet (P),False,True,False,True,False,98.0,98.0
408237375,Junk (J),False,False,False,False,False,,
408261725,Planet (P),False,False,False,False,False,,
408310006,Planet (P),False,True,False,True,False,99.0,99.0
408317165,Planet (P),False,False,False,False,False,,
408416746,Planet (P),False,True,False,True,False,99.0,99.0
408469564,Planet (P),False,False,False,False,False,,
408472042,Junk (J),False,False,False,False,False,,
408506314,Planet (P),False,False,False,False,False,,
408508003,Planet (P),False,False,False,False,False,,
408548144,Planet (P),False,False,False,False,False,,
408577162,Junk (J),False,False,False,False,False,,
408609355,Planet (P),True,True,True,True,True,94.0,94.0
408616523,Junk (J),False,False,False,False,False,,
408618999,Planet (P),False,False,False,False,False,,
408619844,Junk (J),False,False,False,False,False,,
408628413,Planet (P),False,False,False,False,False,,
408636441,Planet (P),False,False,False,False,False,,
408643099,Planet (P),False,False,False,False,False,,
408656366,Planet (P),False,False,False,False,False,,
408743161,Planet (P),False,False,False,False,False,,
408809625,Planet (P),False,False,False,False,False,,
408824640,Planet (P),False,False,False,False,False,,
408937625,EB,False,False,False,False,False,,
408939191,EB,False,False,False,False,False,,
409009431,Planet (P),False,False,False,False,False,,
409055269,EB,False,False,False,False,False,,
409183335,EB,False,False,False,False,False,,
409192118,EB,False,False,False,False,False,,
409207712,Planet (P),False,False,False,False,False,,
409264172,Planet (P),False,False,False,False,False,,
409306006,EB,False,True,False,True,False,103.0,103.0
409318512,Junk (J),False,False,False,False,False,,
409369549,EB,False,False,False,False,False,,
409455240,Junk (J),False,False,False,False,False,,
409455615,EB,False,False,False,False,False,,
409520860,EB,False,False,False,False,False,,
409525463,Junk (J),False,False,False,False,False,,
409594381,Planet (P),False,False,False,False,False,,
409614721,EB,False,False,False,False,False,,
409642024,Junk (J),False,True,False,True,True,103.0,103.0
409647205,Junk (J),False,True,False,True,True,103.0,103.0
409650437,EB,False,False,False,False,False,,
409651781,EB,False,False,False,False,False,,
409726763,EB,False,False,False,False,False,,
409763681,Junk (J),False,True,False,True,False,103.0,103.0
409764819,EB,False,True,False,True,False,103.0,103.0
409794137,Planet (P),False,True,False,True,False,99.0,99.0
409804755,Junk (J),False,True,False,True,True,103.0,103.0
409840799,EB,False,False,False,False,False,,
409847512,EB,True,True,True,True,True,103.0,103.0
409851100,EB,True,True,True,True,True,103.0,103.0
409883195,Junk (J),True,True,True,True,True,103.0,103.0
409896170,Planet (P),False,True,False,True,False,99.0,99.0
409910690,EB,False,False,False,False,False,,
409934687,EB,True,True,True,True,True,103.0,103.0
409935170,EB,True,True,True,True,True,103.0,103.0
409987035,EB,False,False,False,False,False,,
410002663,EB,True,True,True,True,True,103.0,103.0
410057499,Junk (J),True,True,False,True,True,103.0,103.0
410087746,Junk (J),True,True,True,True,True,103.0,103.0
410118164,Junk (J),True,True,True,True,True,103.0,103.0
410118189,Junk (J),True,True,True,True,True,103.0,103.0
410118760,Junk (J),True,True,True,True,True,103.0,103.0
410119093,Planet (P),True,True,True,True,True,103.0,103.0
410119941,Junk (J),True,True,True,True,True,103.0,103.0
410150109,Junk (J),True,True,True,True,True,103.0,103.0
410153553,Planet (P),True,True,True,True,True,103.0,103.0
410159011,Planet (P),False,True,False,True,False,99.0,99.0
410214778,Junk (J),True,True,True,True,True,103.0,103.0
410214986,Planet (P),True,True,True,True,True,103.0,103.0
410228822,Junk (J),True,True,True,True,True,103.0,103.0
410303247,Planet (P),False,True,False,True,False,99.0,99.0
410308760,Junk (J),True,True,True,True,True,94.0,94.0
410309657,EB,True,True,True,True,True,94.0,94.0
410310956,EB,True,True,True,True,True,103.0,103.0
410314178,Planet (P),True,True,True,True,True,95.0,95.0
410339458,Junk (J),True,True,True,True,True,94.0,94.0
410346480,EB,True,True,True,True,True,103.0,103.0
410354809,Junk (J),True,True,True,True,True,94.0,94.0
410358456,Planet (P),True,True,True,True,True,94.0,94.0
410368854,Junk (J),True,True,True,True,True,102.0,102.0
410372968,Planet (P),True,True,True,True,True,103.0,103.0
410373785,EB,True,True,True,True,True,103.0,103.0
410389255,Junk (J),True,True,True,True,True,94.0,94.0
410393612,Junk (J),False,True,False,True,False,100.0,100.0
410405352,Junk (J),True,True,True,True,True,94.0,94.0
410439376,EB,False,False,False,False,False,,
410450228,Planet (P),True,True,True,True,True,97.0,97.0
410464110,Junk (J),True,True,True,True,True,103.0,103.0
410469530,Junk (J),False,False,False,False,False,,
410477617,EB,False,False,False,False,False,,
410501351,Junk (J),False,False,False,False,False,,
410504627,Junk (J),False,False,False,False,False,,
410552165,Planet (P),False,False,False,False,False,,
410554986,Planet (P),False,True,False,True,False,102.0,102.0
410712205,EB,False,True,False,True,False,100.0,100.0
410812622,Junk (J),False,False,False,False,False,,
410901394,Planet (P),False,False,False,False,False,,
411217022,Junk (J),False,False,False,False,False,,
411262001,Junk (J),False,True,False,True,False,100.0,100.0
411343008,Planet (P),False,False,False,False,False,,
411463659,Planet (P),False,True,False,True,False,100.0,100.0
411531959,EB,False,False,False,False,False,,
411582260,EB,False,False,False,False,False,,
411582443,Junk (J),False,False,False,False,False,,
411595102,EB,False,True,False,True,False,102.0,102.0
411608801,Planet (P),False,False,False,False,False,,
411731278,Planet (P),False,True,False,True,False,102.0,102.0
411781649,Planet (P),False,True,False,False,False,98.0,
411796826,Planet (P),False,True,False,True,False,102.0,102.0
411839167,Planet (P),False,True,False,True,False,98.0,98.0
411868625,EB,False,True,False,True,False,103.0,103.0
411868946,Junk (J),False,True,False,True,True,103.0,103.0
411917726,Junk (J),False,True,False,True,True,102.0,102.0
411924206,EB,False,True,False,True,False,102.0,102.0
411924652,EB,False,True,False,True,False,102.0,102.0
411930845,Planet (P),False,False,False,False,False,,
411943564,Planet (P),False,True,False,True,False,101.0,101.0
411955845,Planet (P),True,True,True,True,True,103.0,103.0
411956010,Junk (J),True,True,True,True,True,103.0,103.0
412013522,Junk (J),True,True,True,True,True,103.0,103.0
412054152,Planet (P),False,True,False,True,False,98.0,98.0
412330557,EB,False,True,False,True,False,102.0,102.0
412371819,Planet (P),False,True,False,True,False,101.0,101.0
412377174,EB,False,True,False,True,False,101.0,101.0
412377282,EB,False,True,False,True,False,101.0,101.0
412471212,EB,False,True,False,True,False,103.0,103.0
412485680,Planet (P),False,True,False,True,False,101.0,101.0
412521892,Planet (P),False,False,False,False,False,,
412542159,EB,False,True,False,True,False,101.0,101.0
412612669,EB,False,True,False,True,False,102.0,102.0
412635642,Planet (P),False,True,False,True,False,101.0,101.0
412660244,EB,False,True,False,True,False,103.0,103.0
412666676,Planet (P),False,False,False,False,False,,
412721957,Junk (J),False,True,False,True,False,103.0,103.0
412806642,EB,False,True,False,True,False,101.0,101.0
412828754,Planet (P),False,True,False,True,False,103.0,103.0
412887082,Planet (P),False,False,False,False,False,,
412952660,EB,False,True,False,True,False,102.0,102.0
413084104,EB,False,True,False,True,False,102.0,102.0
413216924,EB,False,True,False,True,False,102.0,102.0
413248763,Planet (P),False,True,False,True,False,99.0,99.0
413343957,Planet (P),False,True,False,True,False,103.0,103.0
413372087,Planet (P),False,True,False,True,False,100.0,100.0
413376180,Planet (P),False,True,False,True,False,101.0,101.0
413525091,EB,False,True,False,True,False,99.0,99.0
414019147,Planet (P),False,False,False,False,False,,
414178073,EB,False,True,False,True,False,103.0,103.0
414258267,EB,False,True,False,True,False,103.0,103.0
414380191,Junk (J),False,True,False,True,False,102.0,102.0
414480242,EB,False,True,False,True,False,101.0,101.0
414586464,EB,False,False,False,False,False,,
414712404,EB,False,True,False,True,False,102.0,102.0
414870287,Junk (J),False,False,False,False,False,,
414897731,Junk (J),False,False,False,False,False,,
414922696,Planet (P),False,False,False,False,False,,
414929408,EB,False,True,False,True,False,101.0,101.0
414964484,Junk (J),False,False,False,False,False,,
415097486,EB,False,True,False,True,False,101.0,101.0
415143674,Planet (P),False,False,False,False,False,,
415191100,EB,False,True,False,True,False,101.0,101.0
415276070,Planet (P),False,False,False,False,False,,
415399713,Planet (P),False,False,False,False,False,,
415461195,Planet (P),False,False,False,False,False,,
415875608,Planet (P),False,False,False,False,False,,
415880858,Junk (J),False,False,False,False,False,,
415947396,Junk (J),False,True,False,True,False,102.0,102.0
415969908,Planet (P),True,True,True,True,True,96.0,96.0
415976665,Planet (P),False,False,False,False,False,,
416092809,Junk (J),False,False,False,False,False,,
416119170,Junk (J),False,False,False,False,False,,
416192955,Junk (J),False,False,False,False,False,,
416195843,Planet (P),False,False,False,False,False,,
416195870,Planet (P),False,False,False,False,False,,
416269246,Junk (J),False,False,False,False,False,,
416278758,Junk (J),False,False,False,False,False,,
416280326,Junk (J),False,False,False,False,False,,
416282724,Junk (J),False,False,False,False,False,,
416402484,Junk (J),False,False,False,False,False,,
416404269,Junk (J),False,False,False,False,False,,
416404380,Junk (J),False,False,False,False,False,,
416405200,Junk (J),False,False,False,False,False,,
416443644,EB,False,False,False,False,False,,
416457567,EB,False,False,False,False,False,,
416486384,Planet (P),False,False,False,False,False,,
416534875,Planet (P),False,False,False,False,False,,
416537915,EB,False,False,False,False,False,,
416537916,EB,False,False,False,False,False,,
416539317,Planet (P),False,False,False,False,False,,
416542079,Planet (P),False,False,False,False,False,,
416576220,Junk (J),False,False,False,False,False,,
416576383,Junk (J),False,False,False,False,False,,
416617720,Junk (J),False,False,False,False,False,,
416636585,EB,False,False,False,False,False,,
416672228,Junk (J),False,False,False,False,False,,
416674665,Junk (J),False,False,False,False,False,,
416739490,Planet (P),False,False,False,False,False,,
416934912,Junk (J),False,False,False,False,False,,
417047499,Planet (P),False,False,False,False,False,,
417066088,Junk (J),False,False,False,False,False,,
417126296,EB,False,False,False,False,False,,
417129824,Planet (P),False,False,False,False,False,,
417142999,Junk (J),False,False,False,False,False,,
417146817,EB,False,False,False,False,False,,
417175621,EB,False,False,False,False,False,,
417270886,Junk (J),False,False,False,False,False,,
417277202,Junk (J),False,False,False,False,False,,
417359444,EB,False,True,False,True,False,101.0,101.0
417362390,EB,False,True,False,True,False,102.0,102.0
417416329,Junk (J),False,False,False,False,False,,
417449677,Junk (J),False,False,False,False,False,,
417513400,Junk (J),False,False,False,False,False,,
417564823,Planet (P),False,False,False,False,False,,
417583197,EB,False,False,False,False,False,,
417642458,Junk (J),False,False,False,False,False,,
417644139,Junk (J),False,False,False,False,False,,
417644892,Junk (J),False,False,False,False,False,,
417646390,Planet (P),False,False,False,False,False,,
417650973,Junk (J),False,False,False,False,False,,
417660500,Junk (J),False,False,False,False,False,,
417676091,Planet (P),False,False,False,False,False,,
417676622,Planet (P),False,False,False,False,False,,
417678051,EB,False,False,False,False,False,,
417699430,Junk (J),False,False,False,False,False,,
417699915,Junk (J),False,False,False,False,False,,
417734853,EB,False,False,False,False,False,,
417743383,EB,False,False,False,False,False,,
417829082,Junk (J),False,False,False,False,False,,
417829193,Junk (J),False,False,False,False,False,,
417836969,Junk (J),False,False,False,False,False,,
417839473,Junk (J),False,False,False,False,False,,
417844678,Planet (P),False,False,False,False,False,,
417847904,Junk (J),False,False,False,False,False,,
417850234,Junk (J),False,False,False,False,False,,
417916452,Junk (J),False,False,False,False,False,,
417921531,Junk (J),False,False,False,False,False,,
417921545,Junk (J),False,False,False,False,False,,
417927806,Junk (J),False,False,False,False,False,,
417930930,Junk (J),False,False,False,False,False,,
417931033,Junk (J),False,False,False,False,False,,
417931300,Planet (P),False,False,False,False,False,,
417931607,Planet (P),False,False,False,False,False,,
417932984,Junk (J),False,False,False,False,False,,
417935524,Junk (J),False,False,False,False,False,,
417942201,Planet (P),False,False,False,False,False,,
417947353,Junk (J),False,False,False,False,False,,
417948359,Planet (P),False,False,False,False,False,,
418012030,Planet (P),False,False,False,False,False,,
418013928,Junk (J),False,False,False,False,False,,
418035797,Junk (J),False,False,False,False,False,,
418133917,Planet (P),False,False,False,False,False,,
418184767,Planet (P),False,False,False,False,False,,
418187845,EB,False,False,False,False,False,,
418255064,Planet (P),False,False,False,False,False,,
418256166,Junk (J),False,False,False,False,False,,
418297351,Junk (J),False,False,False,False,False,,
418298773,Planet (P),False,False,False,False,False,,
418301007,Junk (J),False,False,False,False,False,,
418301643,Planet (P),False,False,False,False,False,,
418343229,Planet (P),False,False,False,False,False,,
418385097,Junk (J),False,False,False,False,False,,
418471116,Planet (P),False,True,False,True,False,101.0,101.0
418471796,Planet (P),False,True,False,True,False,101.0,101.0
418567812,Planet (P),False,True,False,True,False,102.0,102.0
418604868,Planet (P),False,False,False,False,False,,
418619018,Junk (J),False,True,False,True,False,101.0,101.0
418645421,Junk (J),False,False,False,False,False,,
418659158,EB,False,False,False,False,False,,
418659523,EB,False,False,False,False,False,,
418720347,EB,False,False,False,False,False,,
418761354,Planet (P),False,False,False,False,False,,
418808871,Junk (J),False,True,False,True,False,101.0,101.0
418923679,Junk (J),False,False,False,False,False,,
418959198,Planet (P),False,False,False,False,False,,
418981325,Planet (P),False,False,False,False,False,,
418998975,Junk (J),False,False,False,False,False,,
419029830,Planet (P),False,False,False,False,False,,
419092044,Planet (P),False,False,False,False,False,,
419148828,Planet (P),False,False,False,False,False,,
419175047,EB,False,True,False,True,False,102.0,102.0
419354107,Junk (J),False,False,False,False,False,,
419411415,Planet (P),False,False,False,False,False,,
419419534,Planet (P),False,False,False,False,False,,
419503191,Planet (P),False,True,False,True,False,101.0,101.0
419523962,Planet (P),False,False,False,False,False,,
419524589,Planet (P),False,False,False,False,False,,
419540913,EB,True,True,True,True,True,103.0,103.0
419587655,EB,True,True,True,True,True,103.0,103.0
419611359,Junk (J),True,True,True,True,True,103.0,103.0
419611478,Junk (J),True,True,False,False,True,102.0,
419635397,Junk (J),True,True,True,True,True,103.0,103.0
419640243,EB,False,True,False,False,False,101.0,
419648095,EB,False,True,False,True,False,101.0,101.0
419649167,Planet (P),False,True,False,True,False,101.0,101.0
419713844,EB,False,False,False,False,False,,
419736622,Junk (J),True,True,True,True,True,103.0,103.0
419738713,Planet (P),True,True,True,True,True,103.0,103.0
419744996,EB,True,True,True,True,True,103.0,103.0
419840740,Planet (P),False,False,False,False,False,,
419858461,Planet (P),False,True,False,False,False,101.0,
419865067,EB,False,False,False,False,False,,
419877797,Planet (P),False,False,False,False,False,,
419878733,Planet (P),False,False,False,False,False,,
419878932,Planet (P),False,False,False,False,False,,
419924650,EB,False,False,False,False,False,,
419957314,Planet (P),False,True,False,True,False,97.0,97.0
419957393,Planet (P),False,True,False,True,False,97.0,97.0
420014358,Junk (J),False,False,False,False,False,,
420016507,Planet (P),False,False,False,False,False,,
420018238,Planet (P),False,False,False,False,False,,
420039758,Junk (J),False,False,False,False,False,,
420049884,Planet (P),False,False,False,False,False,,
420051632,Planet (P),False,False,False,False,False,,
420108587,Planet (P),False,False,False,False,False,,
420111755,Junk (J),False,False,False,False,False,,
420112217,Planet (P),False,False,False,False,False,,
420112589,Planet (P),False,False,False,False,False,,
420112610,Junk (J),False,False,False,False,False,,
420114036,Planet (P),False,False,False,False,False,,
420115946,EB,False,False,False,False,False,,
420116962,EB,False,False,False,False,False,,
420174131,Planet (P),False,False,False,False,False,,
420177051,Planet (P),False,False,False,False,False,,
420191136,Planet (P),False,False,False,False,False,,
420201615,Junk (J),False,True,False,True,False,101.0,101.0
420202798,Planet (P),False,True,False,True,False,101.0,101.0
420215263,EB,False,False,False,False,False,,
420230460,Junk (J),False,False,False,False,False,,
420268415,Planet (P),False,False,False,False,False,,
420288013,Junk (J),False,False,False,False,False,,
420369105,Planet (P),False,True,False,True,False,103.0,103.0
420383981,Planet (P),False,False,False,False,False,,
420394350,Junk (J),False,True,False,True,False,102.0,102.0
420458974,EB,False,True,False,True,False,102.0,102.0
420529106,Planet (P),False,True,False,True,False,102.0,102.0
420654021,Junk (J),False,False,False,False,False,,
420680343,Planet (P),False,False,False,False,False,,
420779000,Planet (P),False,False,False,False,False,,
420814525,Planet (P),False,False,False,False,False,,
420829332,Planet (P),False,True,False,True,False,103.0,103.0
420897571,Junk (J),False,False,False,False,False,,
420897608,Junk (J),False,False,False,False,False,,
420898665,Junk (J),False,False,False,False,False,,
420901243,Junk (J),False,False,False,False,False,,
420901397,Junk (J),False,False,False,False,False,,
420957957,EB,False,False,False,False,False,,
420962989,Planet (P),False,True,False,True,False,98.0,98.0
421005422,Planet (P),False,False,False,False,False,,
421006834,Planet (P),False,False,False,False,False,,
421056636,Planet (P),False,True,False,True,False,103.0,103.0
421154783,EB,False,False,False,False,False,,
421177421,EB,False,False,False,False,False,,
421256085,Junk (J),False,True,False,True,False,101.0,101.0
421257284,Junk (J),False,False,False,False,False,,
421262493,EB,False,True,False,True,False,101.0,101.0
421292965,Junk (J),False,True,False,True,False,103.0,103.0
421307009,Junk (J),False,False,False,False,False,,
421308357,EB,False,False,False,False,False,,
421309668,Junk (J),False,False,False,False,False,,
421331159,Junk (J),False,False,False,False,False,,
421332084,Junk (J),False,False,False,False,False,,
421333380,Junk (J),False,False,False,False,False,,
421336001,Planet (P),False,False,False,False,False,,
421371925,Junk (J),False,False,False,False,False,,
421449584,Junk (J),False,False,False,False,False,,
421560231,Junk (J),False,False,False,False,False,,
421562553,EB,False,True,False,True,False,103.0,103.0
421562694,Junk (J),False,True,False,True,False,103.0,103.0
421800851,Junk (J),True,True,True,True,True,102.0,102.0
421847679,EB,False,False,False,False,False,,
421893327,Junk (J),True,True,True,True,True,103.0,103.0
421894914,Planet (P),True,True,True,True,True,103.0,103.0
421903265,Junk (J),False,False,False,False,False,,
421920965,Junk (J),True,True,True,True,True,103.0,103.0
421925727,Junk (J),False,False,False,False,False,,
421937779,Junk (J),True,True,True,True,True,103.0,103.0
421943743,Junk (J),True,True,True,True,True,103.0,103.0
421948497,Junk (J),True,True,True,True,True,103.0,103.0
421951960,Planet (P),False,False,False,False,False,,
421973253,Planet (P),False,False,False,False,False,,
421984117,Junk (J),True,True,True,True,True,103.0,103.0
421990278,Planet (P),True,True,False,True,True,101.0,101.0
